generation,length,examples,loss,accuracy,current_max_length,attention_top_k,active_heads,active_head_indices,checkpoint
18000,3000,64,2.010765016078949,0.8125,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_018000.pt
18000,3500,64,2.5160988569259644,0.78125,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_018000.pt
18000,4000,64,1.8253448009490967,0.796875,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_018000.pt
18000,4500,64,1.7186903730034828,0.84375,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_018000.pt
18000,5000,64,2.6611819565296173,0.765625,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_018000.pt
19000,2,256,0.001140805339673534,1.0,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_019000.pt
19000,5,256,0.0017998899129452184,1.0,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_019000.pt
19000,10,256,0.00077080748451408,1.0,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_019000.pt
19000,20,256,0.0009311752000940032,1.0,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_019000.pt
19000,40,256,0.02264686303533381,0.99609375,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_019000.pt
19000,80,256,0.0009805972476897296,1.0,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_019000.pt
19000,100,256,0.000263498819549568,1.0,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_019000.pt
19000,200,256,0.07776697324334236,0.99609375,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_019000.pt
19000,400,256,0.10941492336860392,0.984375,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_019000.pt
19000,600,64,0.48671263456344604,0.921875,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_019000.pt
19000,800,64,0.2588815987110138,0.96875,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_019000.pt
19000,1000,64,0.07573068886995316,0.96875,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_019000.pt
19000,1500,64,0.8048821091651917,0.90625,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_019000.pt
19000,2000,64,0.7263414354174529,0.9375,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_019000.pt
19000,2500,64,1.5736108422279358,0.84375,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_019000.pt
19000,3000,64,1.8426475822925568,0.8125,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_019000.pt
19000,3500,64,0.8755951821804047,0.859375,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_019000.pt
19000,4000,64,1.192050501704216,0.859375,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_019000.pt
19000,4500,64,1.5919972956180573,0.828125,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_019000.pt
19000,5000,64,1.7096359729766846,0.78125,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_019000.pt
20000,2,256,2.768052218016237e-05,1.0,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_020000.pt
20000,5,256,2.1102910068293568e-05,1.0,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_020000.pt
20000,10,256,7.62994054639421e-05,1.0,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_020000.pt
20000,20,256,4.769637735080323e-05,1.0,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_020000.pt
20000,40,256,0.00740792219312425,0.99609375,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_020000.pt
20000,80,256,0.008271104691630171,0.99609375,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_020000.pt
20000,100,256,2.5689980702736648e-05,1.0,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_020000.pt
20000,200,256,0.08306153133753469,0.9921875,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_020000.pt
20000,400,256,0.18107376992702484,0.97265625,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_020000.pt
20000,600,64,0.20428818464279175,0.96875,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_020000.pt
20000,800,64,0.5122987031936646,0.96875,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_020000.pt
20000,1000,64,0.6323938965797424,0.890625,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_020000.pt
20000,1500,64,0.5136225819587708,0.9375,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_020000.pt
20000,2000,64,1.4762853868305044,0.859375,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_020000.pt
20000,2500,64,0.9365778416395187,0.875,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_020000.pt
20000,3000,64,1.8423581719398499,0.859375,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_020000.pt
20000,3500,64,1.83072167634964,0.828125,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_020000.pt
20000,4000,64,1.295144446194172,0.84375,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_020000.pt
20000,4500,64,1.8721272349357605,0.828125,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_020000.pt
20000,5000,64,1.8043630421161652,0.796875,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_020000.pt
21000,2,256,2.0031940493936418e-05,1.0,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_021000.pt
21000,5,256,1.5206454918370582e-05,1.0,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_021000.pt
21000,10,256,4.9323239636578364e-05,1.0,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_021000.pt
21000,20,256,1.7015230469041853e-05,1.0,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_021000.pt
21000,40,256,0.00026213101136818295,1.0,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_021000.pt
21000,80,256,1.5878733393037692e-05,1.0,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_021000.pt
21000,100,256,2.1583031866612146e-05,1.0,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_021000.pt
21000,200,256,0.04347841629669347,0.99609375,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_021000.pt
21000,400,256,0.08673698273742048,0.98046875,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_021000.pt
21000,600,64,0.6357247829437256,0.953125,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_021000.pt
21000,800,64,2.4106871933327056e-05,1.0,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_021000.pt
21000,1000,64,1.0657844543457031,0.859375,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_021000.pt
21000,1500,64,0.6249780058860779,0.9375,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_021000.pt
21000,2000,64,1.282077213748849,0.890625,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_021000.pt
21000,2500,64,1.431717187166214,0.859375,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_021000.pt
21000,3000,64,1.4537753760814667,0.859375,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_021000.pt
21000,3500,64,1.9493306875228882,0.84375,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_021000.pt
21000,4000,64,2.619854688644409,0.765625,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_021000.pt
21000,4500,64,2.839799553155899,0.71875,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_021000.pt
21000,5000,64,1.4059801697731018,0.8125,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_021000.pt
22000,2,256,2.616763936202915e-05,1.0,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_022000.pt
22000,5,256,2.55450363511045e-05,1.0,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_022000.pt
22000,10,256,1.851381921369466e-05,1.0,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_022000.pt
22000,20,256,1.34009692374093e-05,1.0,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_022000.pt
22000,40,256,2.531602740418748e-05,1.0,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_022000.pt
22000,80,256,0.011902065384219895,0.99609375,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_022000.pt
22000,100,256,2.7770230190071743e-05,1.0,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_022000.pt
22000,200,256,0.2590308804064989,0.9765625,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_022000.pt
22000,400,256,0.2620836367791526,0.98046875,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_022000.pt
22000,600,64,0.45409706234931946,0.953125,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_022000.pt
22000,800,64,0.2795839309692383,0.96875,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_022000.pt
22000,1000,64,0.3613298237323761,0.953125,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_022000.pt
22000,1500,64,0.7590956687927246,0.953125,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_022000.pt
22000,2000,64,1.8390125557772024,0.859375,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_022000.pt
22000,2500,64,1.4020822048187256,0.875,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_022000.pt
22000,3000,64,1.7497741281986237,0.859375,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_022000.pt
22000,3500,64,2.522825837135315,0.8125,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_022000.pt
22000,4000,64,3.1137247532606125,0.765625,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_022000.pt
22000,4500,64,1.188190996646881,0.859375,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_022000.pt
22000,5000,64,2.2583304047584534,0.765625,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_022000.pt
23000,2,256,2.2230480681173503e-05,1.0,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_023000.pt
23000,5,256,1.166981644473708e-05,1.0,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_023000.pt
23000,10,256,1.208919525197416e-05,1.0,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_023000.pt
23000,20,256,1.7020575796777848e-05,1.0,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_023000.pt
23000,40,256,9.385143471263291e-06,1.0,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_023000.pt
23000,80,256,2.4648215003253426e-05,1.0,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_023000.pt
23000,100,256,0.0038830411190247105,1.0,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_023000.pt
23000,200,256,0.30660153180360794,0.98046875,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_023000.pt
23000,400,256,0.1913321401571011,0.984375,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_023000.pt
23000,600,64,0.041189078241586685,0.984375,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_023000.pt
23000,800,64,0.42736226320266724,0.953125,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_023000.pt
23000,1000,64,0.5182422995567322,0.9375,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_023000.pt
23000,1500,64,0.580337405204773,0.953125,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_023000.pt
23000,2000,64,1.5934318061915533,0.875,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_023000.pt
23000,2500,64,1.0243236869573593,0.921875,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_023000.pt
23000,3000,64,2.1376539170742035,0.8125,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_023000.pt
23000,3500,64,1.8647930324077606,0.8125,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_023000.pt
23000,4000,64,3.017448289319873,0.765625,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_023000.pt
23000,4500,64,2.0575131624937057,0.828125,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_023000.pt
23000,5000,64,2.0931203365325928,0.796875,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_023000.pt
24000,2,256,2.043278709606966e-05,1.0,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_024000.pt
24000,5,256,1.2423251178006467e-05,1.0,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_024000.pt
24000,10,256,5.1443867278067046e-05,1.0,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_024000.pt
24000,20,256,1.8181337964051636e-05,1.0,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_024000.pt
24000,40,256,0.011717973725808406,0.99609375,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_024000.pt
24000,80,256,3.039114903913287e-05,1.0,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_024000.pt
24000,100,256,0.013787961991056363,0.99609375,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_024000.pt
24000,200,256,0.034574503350313535,0.99609375,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_024000.pt
24000,400,256,0.25943466224180156,0.9765625,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_024000.pt
24000,600,64,0.6714913249015808,0.9375,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_024000.pt
24000,800,64,0.739101767539978,0.9375,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_024000.pt
24000,1000,64,0.6732321977615356,0.9375,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_024000.pt
24000,1500,64,1.057250738143921,0.875,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_024000.pt
24000,2000,64,0.9825912266969627,0.9375,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_024000.pt
24000,2500,64,1.4250798225402832,0.890625,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_024000.pt
24000,3000,64,1.4395859241485596,0.828125,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_024000.pt
24000,3500,64,2.016398847103119,0.8125,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_024000.pt
24000,4000,64,2.3098285640589893,0.828125,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_024000.pt
24000,4500,64,2.479113459587097,0.765625,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_024000.pt
24000,5000,64,2.01320680975914,0.8125,20,1,1,"[[2], [1]]",artifacts/hard_attention_eggroll/cartesian-p8192-sampled-smartprune-ddpsync-from8k-seed7/checkpoint_024000.pt
